bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1456730,1791,AB1032,1,Introduced,2021-02-18,"State employees: active duty order: pay and benefits.","An act to amend Section 19775.17 of the Government Code, relating to public employment.",4469,"Assembly Military and Veterans Affairs",2021-04-19,"From committee: Do pass and re-refer to Com. on M. & V.A. (Ayes 7. Noes 0.) (April 15). Re-referred to Com. on M. & V.A.",https://legiscan.com/CA/bill/AB1032/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1032
1456731,1791,AB1033,1,Introduced,2021-02-18,"California Family Rights Act: parent-in-law: small employer family leave mediation: pilot program.","An act to amend Sections 12945.2 and 12945.21 of the Government Code, relating to employment.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1033/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1033
1456732,1791,AB1034,1,Introduced,2021-02-18,"Cannabis: retail preparation, sale, or consumption of noncannabis food and beverage products.","An act to amend Section 26200 of the Business and Professions Code, relating to cannabis.",0,,2021-04-21,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/AB1034/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1034
1456733,1791,AB1035,1,Introduced,2021-02-18,"Department of Transportation and local agencies: streets and highways: recycled materials.","An act to add Section 42704.6 to the Public Resources Code, relating to transportation.",449,"Assembly Appropriations",2021-05-05,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1035/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1035
1456734,1791,AB1036,1,Introduced,2021-02-18,"California Manufacturing Emergency Preparedness Act of 2021.","An act to amend Section 63050 of, to add Section 8684.3 to, and to add Article 5.5 (commencing with Section 63047.5) to Chapter 2 of Division 1 of Title 6.7 of, the Government Code, relating to economic development, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1036/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1036
1456735,1791,AB1037,1,Introduced,2021-02-18,"Infrastructure construction: digital construction management technologies.","An act to add Chapter 6.6 (commencing with Section 14849) to Part 5.5 of Division 3 of Title 2 of the Government Code, relating to infrastructure.",0,,2021-05-07,"Measure version as amended on May 3 corrected.",https://legiscan.com/CA/bill/AB1037/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1037
1456736,1791,AB1038,1,Introduced,2021-02-18,"California Health Equity Program.","An act to add Chapter 1.7 (commencing with Section 200) to Part 1 of Division 1 of the Health and Safety Code, relating to public health.",449,"Assembly Appropriations",2021-04-28,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1038/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1038
1456737,1791,AB1039,2,Engrossed,2021-05-03,"Model curricula: Vietnamese American refugee experience, the Cambodian genocide, and Hmong history and cultural studies.","An act to amend Sections 33540.2, 33540.4, and 33540.6 of the Education Code, relating to pupil instruction.",477,"Senate Education",2021-05-12,"Referred to Com. on ED.",https://legiscan.com/CA/bill/AB1039/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1039
1456738,1791,AB1040,1,Introduced,2021-02-18,"Community colleges: ethnic studies.","An act to add Article 2.7 (commencing with Section 78240) to Chapter 2 of Part 48 of Division 7 of Title 3 of the Education Code, relating to community colleges.",449,"Assembly Appropriations",2021-04-28,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1040/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1040
1456739,1791,AB1041,1,Introduced,2021-02-18,"Employment: leave.","An act to amend Section 12945.2 of the Government Code, and to amend Section 245.5 of the Labor Code, relating to employment.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1041/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1041
1456740,1791,AB1042,1,Introduced,2021-02-18,"Skilled nursing facilities: unpaid penalties: related parties.","An act to amend Sections 1324.22, 1325.5, and 1437.5 of, and to add Section 1424.3 to, the Health and Safety Code, relating to long-term health care facilities.",0,,2021-04-29,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/AB1042/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1042
1456741,1791,AB1043,1,Introduced,2021-02-18,"Housing programs: rental housing developments: affordable rent: persons at risk of homelessness.","An act to amend Section 50053 of, and to add Section 50063.5 to, the Health and Safety Code, relating to housing.",0,,2021-05-13,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/AB1043/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1043
1456742,1791,AB1044,1,Introduced,2021-02-18,"Office of Emergency Services: COVID-19 Pandemic after-action report.","An act to add Section 8607.3 to the Government Code, relating to emergency services, and declaring the urgency thereof, to take effect immediately.",4330,"Assembly Emergency Management",2021-04-05,"Re-referred to Com. on E.M.",https://legiscan.com/CA/bill/AB1044/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1044
1456743,1791,AB1045,1,Introduced,2021-02-18,"Department of Motor Vehicles: private partnerships: specialized and personalized license plates.","An act to add Section 1685.2 to the Vehicle Code, relating to vehicles.",471,"Assembly Transportation",2021-03-04,"Referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB1045/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1045
1456744,1791,AB1046,1,Introduced,2021-02-18,"Nurse-Family Partnership program.","An act to amend Section 123491 of the Health and Safety Code, relating to perinatal services.",449,"Assembly Appropriations",2021-04-21,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1046/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1046
1456745,1791,AB1047,1,Introduced,2021-02-18,"Road Repair and Accountability Act of 2017: reporting internet website.","An act to add Section 13979.6 to the Government Code, relating to transportation.",449,"Assembly Appropriations",2021-04-28,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1047/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1047
1456746,1791,AB1048,1,Introduced,2021-02-18,"Alameda Health System Hospital Authority: labor negotiations.","An act to amend Section 101851 of the Health and Safety Code, relating to employment.",0,,2021-05-04,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/AB1048/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1048
1456747,1791,AB1049,1,Introduced,2021-02-18,"Public Transportation Account: loan repayment.","An act to add Section 99310.7 to the Public Utilities Code, relating to transportation, and declaring the urgency thereof, to take effect immediately.",471,"Assembly Transportation",2021-03-04,"Referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB1049/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1049
1456748,1791,AB1050,1,Introduced,2021-02-18,"Medi-Cal: application for enrollment: prescription drugs.","An act to add Sections 14011.16 and 14105.461 to the Welfare and Institutions Code, relating to Medi-Cal.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1050/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1050
1456749,1791,AB1051,1,Introduced,2021-02-18,"Medi-Cal: specialty mental health services: foster youth.","An act to amend Sections 14714 and 14717.1 of, and to add Sections 14717.2, 14717.25, 14717.26, 14717.3, 14717.35, 14717.4, and 14714.45 to, the Welfare and Institutions Code, relating to Medi-Cal.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1051/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1051
1456750,1791,AB1052,1,Introduced,2021-02-18,"University of California: law school.","An act to add Article 7 (commencing with Section 92170) to Chapter 2 of Part 57 of Division 9 of Title 3 of the Education Code, relating to postsecondary education, and making an appropriation therefor.",458,"Assembly Higher Education",2021-03-04,"Referred to Com. on HIGHER ED.",https://legiscan.com/CA/bill/AB1052/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1052
1456751,1791,AB1053,1,Introduced,2021-02-18,"City selection committees: County of Los Angeles: quorum: teleconferencing.","An act to amend Sections 50272 and 50277 of the Government Code, relating to local government.",465,"Assembly Local Government",2021-04-21,"Re-referred to Com. on L. GOV.",https://legiscan.com/CA/bill/AB1053/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1053
1456752,1791,AB1054,1,Introduced,2021-02-18,"Skilled nursing facilities: intermediate care facilities: feeding assistants.","An act to add Section 1337.18 to the Health and Safety Code, relating to health care facilities.",457,"Assembly Health",2021-03-04,"Referred to Com. on HEALTH.",https://legiscan.com/CA/bill/AB1054/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1054
1456753,1791,AB1055,1,Introduced,2021-02-18,"Foster youth: tribal pupils.","An act to amend Sections 42238.01, 48850, 48853.5, 49069.5, 49085, and 51225.2 of the Education Code, relating to foster youth.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1055/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1055
1456754,1791,AB1056,1,Introduced,2021-02-18,"Infrastructure financing: industrialized housing.","An act to add Article 11 (commencing with 63049.80) to Chapter 2 of Division 1 of Title 6.7 of the Government Code, relating to housing.",459,"Assembly Housing and Community Development",2021-04-29,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB1056/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1056
1456755,1791,AB1057,2,Engrossed,2021-05-13,Firearms.,"An act to amend Section 16520 of the Penal Code, relating to firearms.",489,"Senate Rules",2021-05-13,"In Senate. Read first time. To Com. on RLS. for assignment.",https://legiscan.com/CA/bill/AB1057/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1057
1456756,1791,AB1058,2,Engrossed,2021-04-29,"Water corporations: bill payment options.","An act to amend Sections 755 and 755.5 of the Public Utilities Code, relating to water service.",495,"Senate Energy, Utilities and Communications",2021-05-12,"Referred to Com. on E., U. & C.",https://legiscan.com/CA/bill/AB1058/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1058
1456757,1791,AB1059,1,Introduced,2021-02-18,"Employment relations: cheerleaders.","An act to amend Section 2754 of the Labor Code, relating to employment.",0,,2021-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/AB1059/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1059
1456758,1791,AB1060,1,Introduced,2021-02-18,"Governor’s Office of Emergency Services: California Alert.","An act to add Section 8585.3 to the Government Code, relating to emergency services.",449,"Assembly Appropriations",2021-05-12,"In committee: Set, first hearing. Referred to APPR. suspense file.",https://legiscan.com/CA/bill/AB1060/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1060
1456759,1791,AB1061,2,Engrossed,2021-05-13,"Mobilehome Residency Law: water utility charges.","An act to amend Section 798.40 of the Civil Code, relating to mobilehomes.",489,"Senate Rules",2021-05-13,"In Senate. Read first time. To Com. on RLS. for assignment.",https://legiscan.com/CA/bill/AB1061/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1061
1456760,1791,AB1062,1,Introduced,2021-02-18,"Conservators and guardians: disposition of property.","An act to amend Section 2465 of, and to add Section 2465.5 to, the Probate Code, relating to guardians and conservators.",0,,2021-05-06,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/AB1062/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1062
1456761,1791,AB1063,1,Introduced,2021-02-18,"State employment: memoranda of understanding: ancillary agreements.","An act to amend Section 3517.63 of the Government Code, relating to state employment.",3914,"Assembly Public Employment and Retirement",2021-03-04,"Referred to Com. on P.E. & R.",https://legiscan.com/CA/bill/AB1063/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1063
1456762,1791,AB1064,1,Introduced,2021-02-18,"Pharmacy practice: vaccines: independent initiation and administration.","An act to amend Section 4052.8 of the Business and Professions Code, relating to pharmacy.",449,"Assembly Appropriations",2021-04-28,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 19. Noes 0.) (April 27). Re-referred to Com. on APPR.",https://legiscan.com/CA/bill/AB1064/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB1064
