bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1453483,1049032,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",10,1,0,0,11
1453483,1057740,2021-04-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,2,1,0,11
1453484,1036456,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1453485,1067605,2021-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",5,1,2,0,8
1453486,1049886,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1453487,1047481,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",9,0,0,0,9
1453487,1051917,2021-04-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",11,0,0,0,11
1453487,1073350,2021-05-05,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1453487,1077545,2021-05-13,Assembly,"AB 818 Bloom Consent Calendar Second Day Regular Session",75,0,3,0,78
1453488,1036476,2021-03-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1453488,1053550,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1453488,1060827,2021-04-22,Assembly,"AB 819 Levine Consent Calendar Second Day Regular Session",77,0,2,0,79
1453491,1064099,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1453493,1036431,2021-03-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1453493,1065317,2021-04-28,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1453493,1074189,2021-05-06,Assembly,"AB 824 Bennett Consent Calendar Second Day Regular Session",77,0,1,0,78
1453494,1048995,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1453495,1053522,2021-04-14,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,2,0,0,11
1453497,1026090,2021-03-10,Senate,"Do pass, but first be re-referred to the Committee on [Human Services] with the recommendation: To Consent Calendar",11,0,0,0,11
1453497,1035182,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1453499,1026111,2021-03-10,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1453499,1033616,2021-03-22,Senate,"Consent Calendar SB436",37,0,3,0,40
1453500,1056383,2021-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Transportation]",11,3,0,0,14
1453500,1075305,2021-05-10,Senate,"Do pass",5,2,0,0,7
1453500,1077524,2021-05-13,Senate,"Senate 3rd Reading SB437 Wieckowski",29,9,2,0,40
1453501,1037846,2021-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1453501,1056374,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1453504,1047453,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1453504,1075238,2021-05-10,Senate,"Consent Calendar SB441",37,0,3,0,40
1453505,1050796,2021-04-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Education]",5,0,0,0,5
1453505,1065156,2021-04-28,Senate,"Do pass",6,0,1,0,7
1453505,1074142,2021-05-06,Senate,"Senate 3rd Reading SB442 Newman",34,0,6,0,40
1453506,1062732,2021-04-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,1,0,0,5
1453506,1077621,2021-05-13,Senate,"Senate 3rd Reading SB443 Hertzberg",31,6,3,0,40
1453507,1037872,2021-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1453507,1056344,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1453508,1064147,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,3,1,0,5
1453508,1064148,2021-04-27,Senate,"[First] hearing set for [04-27-2021]: Failed passage in Committee. Reconsideration granted",5,0,0,0,5
1453509,1046105,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1453509,1056330,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1453510,1059284,2021-04-20,Senate,"Do pass as amended",9,2,0,0,11
1453510,1066801,2021-04-29,Senate,"Senate 3rd Reading SB447 Laird",24,10,6,0,40
1453512,1059151,2021-04-21,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",6,2,1,0,9
1453512,1066740,2021-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1453513,1035222,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",14,0,1,0,15
1453513,1045024,2021-04-05,Senate,"Placed on suspense file",7,0,0,0,7
1453514,1062760,2021-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1453514,1075247,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1453515,1035192,2021-03-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",9,3,3,0,15
1453515,1065316,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,1,1,0,11
1453515,1075262,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1453516,1031910,2021-03-18,Senate,"Do pass, but first be re-referred to the Committee on [Education]",5,0,0,0,5
1453516,1047532,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1453516,1056333,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1453517,1047491,2021-04-06,Senate,"Do pass and be ordered to the Consent Calendar",11,0,0,0,11
1453517,1060829,2021-04-22,Senate,"Consent Calendar SB454",38,0,2,0,40
1453518,1036512,2021-03-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1453518,1074181,2021-05-06,Senate,"Senate 3rd Reading SB455 Leyva",36,0,4,0,40
1453519,1064090,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1453519,1075362,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1453520,1056334,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1453520,1068216,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1453521,1027164,2021-03-11,Senate,"Do pass and be ordered to the Consent Calendar",5,0,0,0,5
1453521,1033619,2021-03-22,Senate,"Consent Calendar SB458",37,0,3,0,40
1453522,1062794,2021-04-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,1,0,5
1453522,1075348,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1453523,1035257,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Health] with the recommendation: To Consent Calendar",5,0,0,0,5
1453523,1053458,2021-04-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1453523,1068271,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1453524,1035156,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,1,1,0,11
1453524,1044997,2021-04-05,Senate,"Placed on suspense file",7,0,0,0,7
1453525,1025129,2021-03-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1453525,1033649,2021-03-22,Senate,"Placed on suspense file",7,0,0,0,7
1453526,1054742,2021-04-15,Senate,"Do pass and be ordered to the Consent Calendar",9,0,0,0,9
1453526,1060963,2021-04-22,Senate,"Consent Calendar SB463",38,0,2,0,40
1453527,1035244,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1453527,1068223,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1453528,1059246,2021-04-21,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1453528,1075394,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1453529,1074151,2021-05-06,Senate,"Do pass as amended",5,0,0,0,5
1453530,1051940,2021-04-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",4,3,2,0,9
1453530,1051941,2021-04-13,Senate,"[First] hearing set for [04-13-2021]: Failed passage in Committee. Reconsideration granted",9,0,0,0,9
1453531,1057698,2021-04-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",15,0,0,0,15
1453531,1075381,2021-05-10,Senate,"Consent Calendar SB468",37,0,3,0,40
1453532,1023841,2021-03-08,Senate,"Senate 3rd Reading SR11 Leyva et al",35,0,4,0,39
1453533,1029570,2021-03-16,Senate,"Be adopted. Ordered to third reading",11,0,0,0,11
1453533,1031913,2021-03-18,Senate,"Senate 3rd Reading SR12 Min et al",36,0,4,0,40
1454830,1047490,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",7,0,1,0,8
1454830,1051887,2021-04-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,2,0,11
1454831,1065213,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",19,0,0,0,19
1454831,1073444,2021-05-05,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1454832,1035179,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1454832,1053456,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1454832,1060866,2021-04-22,Assembly,"AB 831 HEALTH Consent Calendar Second Day Regular Session",77,0,2,0,79
1454833,1054704,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",8,0,0,0,8
1454833,1073353,2021-05-05,Assembly,"Do pass as amended",8,0,0,0,8
1454836,1052001,2021-04-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,2,0,15
1454838,1046159,2021-04-05,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,2,0,11
1454839,1054670,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,2,0,0,8
1454839,1065227,2021-04-28,Assembly,"Do pass",12,4,0,0,16
1454839,1075273,2021-05-10,Assembly,"AB 838 Friedman Assembly Third Reading",45,18,15,0,78
1454840,1048885,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1454842,1047433,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",8,0,0,0,8
1454842,1051880,2021-04-13,Assembly,"Do pass. To Consent Calendar",11,0,0,0,11
1454842,1056496,2021-04-19,Assembly,"AB 841 Cunningham Consent Calendar Second Day Regular Session",78,0,1,0,79
1454844,1047428,2021-04-07,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1454845,1065181,2021-04-27,Assembly,"Do pass as amended. To Consent Calendar",6,0,1,0,7
1454845,1075279,2021-05-10,Assembly,"AB 844 Grayson Consent Calendar Second Day",74,0,4,0,78
1454846,1054685,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,1,0,0,7
1454846,1065122,2021-04-28,Assembly,"Do pass",14,0,2,0,16
1454846,1074113,2021-05-06,Assembly,"AB 845 Rodriguez Assembly Third Reading",74,0,4,0,78
1454847,1048976,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,3,0,0,12
1454847,1059197,2021-04-21,Assembly,"Do pass",10,4,2,0,16
1454848,1051905,2021-04-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",17,0,2,0,19
1454849,1035263,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1454850,1051954,2021-04-13,Assembly,"Do pass",8,3,0,0,11
1454850,1062743,2021-04-26,Assembly,"AB 849 Reyes Assembly Third Reading",51,14,13,0,78
1454851,1049870,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",15,0,0,0,15
1454851,1065152,2021-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1454853,1057653,2021-04-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",17,0,2,0,19
1454853,1073420,2021-05-05,Assembly,"Do pass",16,0,0,0,16
1454856,1035252,2021-03-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,0,1,0,11
1454856,1053472,2021-04-14,Assembly,"Do pass",16,0,0,0,16
1454856,1062788,2021-04-26,Assembly,"AB 855 Ramos Assembly Third Reading",75,0,3,0,78
1454857,1036451,2021-03-24,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1454857,1053433,2021-04-14,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1454857,1060883,2021-04-22,Assembly,"AB 856 Maienschein Consent Calendar Second Day Regular Session",77,0,2,0,79
1454858,1048914,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1454858,1059315,2021-04-21,Assembly,"Do pass",9,5,2,0,16
1454858,1074157,2021-05-06,Assembly,"AB 857 Kalra Assembly Third Reading",43,21,14,0,78
1454859,1048958,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Health]",6,1,0,0,7
1454859,1064066,2021-04-27,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,1,2,0,15
1454859,1065084,2021-04-27,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,1,2,0,15
1454860,1048946,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,3,0,11
1454862,1068278,2021-05-03,Assembly,"Do pass as amended",6,2,0,0,8
1454862,1075351,2021-05-10,Assembly,"AB 861 Bennett Assembly Third Reading",41,20,17,0,78
1454864,1051971,2021-04-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1454866,1047427,2021-04-07,Assembly,"Do pass and be re-referred to the Committee on [Education] with recommendation: To Consent Calendar",8,0,0,0,8
1454866,1065089,2021-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1454867,1054674,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1454869,1059195,2021-04-21,Assembly,"Do pass and be re-referred to the Committee on [Business and Professions]",7,0,1,0,8
1454869,1063995,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",19,0,0,0,19
1454870,1054746,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1454870,1065143,2021-04-28,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1454870,1074158,2021-05-06,Assembly,"AB 869 Bloom Consent Calendar Second Day Regular Session",77,0,1,0,78
1454873,1066694,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1454874,1059211,2021-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",8,0,0,0,8
1454874,1076934,2021-05-12,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1454875,1066730,2021-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1454876,1064166,2021-04-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,1,0,15
1454877,1053419,2021-04-13,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,2,0,0,8
1454879,1049874,2021-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1454880,1046118,2021-04-05,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,0,1,0,11
1454881,1054712,2021-04-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1454882,1036455,2021-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1454882,1076926,2021-05-12,Assembly,"Do pass. To Consent Calendar",16,0,0,0,16
1454883,1046203,2021-04-06,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,1,0,15
